latitude	longitude	altitude (m)	
33.7855	-117.8258333	76.1	
37.38733333	-122.0213333	14.7	
37.067	-120.8533333	35.4	
20.85533333	-156.315	473.6	
39.41266667	-84.41483333	216.7	
32.11033333	-97.243	222.7	
30.51416667	-86.20516667	8.7	
37.26	-79.973	312.8	
33.77033333	-118.1505	19.7	
33.225	-117.1146667	469.1	
37.85716667	-121.5678333	-0.8	
45.52433333	-122.375	58.6	
30.27333333	-90.91116667	4.4	
40.142	-75.10633333	130.8	
32.95883333	-80.18116667	7.1	
37.24166667	-81.2775	732.3	
39.38316667	-78.166	192	
36.70683333	-95.85533333	219.9	
63.40333333	10.40216667	47.2	
-31.037	-64.08916667	509.2	
51.33833333	0.649333333	59.6	
50.81466667	-3.1955	120.4	
50.80583333	0.246333333	46.3	
44.3875	-96.23916667	534.1	
37.79533333	-122.2716667	5.5	
44.09666667	-69.37533333	33.5	
44.4445	-73.059	165.9	
42.4885	-70.93583333	26.2	
41.9925	-71.16666667	30.3	
42.84633333	-71.4275	62	
43.27183333	-77.3275	93.6	
42.0005	-73.082	271.1	
46.825	-101.6771667	643.6	
40.748	-73.102	11.6	
41.13333333	-73.7275	189.9	
40.07416667	-74.10383333	6.4	
40.83	-72.975	29.4	
33.022	-96.59116667	171.1	
43.25	-80.23	215.8	
40.55333333	-75.603	124.4	
40.5095	-75.54416667	158.2	
40.8375	-75.693	169.9	
37.46716667	-79.66666667	394.9	
44.602	-80.58516667	188.2	
37.75316667	-77.48433333	66.7	
35.08133333	-85.1895	236.2	
33.9165	-83.779	250.2	
38.79133333	-77.25466667	93.4	
30.13333333	-85.2	4.2	
35.0425	-106.1645	1989.5	
31.62283333	-89.23383333	78.8	
30.6395	-95.13116667	57.8	
29.50633333	-98.45533333	245	
34.68916667	-118.1836667	714.7	
33.783	-117.9128333	35	
39.00416667	-120.8696667	867.8	
45.5295	-122.2711667	251.3	
45.237	-120.2986667	1018.9	
41.76	-88.364	209.4	
40.95133333	-90.39	235.1	
47.11383333	-95.40716667	490.8	
38.65466667	-112.1391667	1623.1	
36.35916667	-119.3183333	98.7	
35.63366667	-78.75466667	124.4	
15.1075	104.281	126	
17.409	99.81166667	67.2	
47.261	-122.47	107.7	
48.25333333	16.2745	356.2	
48.20016667	15.89666667	237.6	
48.2945	16.55183333	153.2	
48.17716667	14.03366667	316.7	
46.81533333	15.22533333	359.6	
47.037	15.40133333	354.8	
46.52916667	14.31716667	465.4	
61.06866667	28.315	67.8	
63.8125	23.14883333	10	
63.67	22.71366667	8	
63.2855	23.02783333	50	
64.49583333	24.98633333	88	
49.7645	13.3255	321.4	
49.773	16.66383333	347.8	
49.11616667	16.4755	290.6	
51.07666667	4.488833333	3	
51.21633333	2.912	5	
51.322	3.287833333	3.4	
55.71166667	11.97133333	8.2	
55.84216667	11.98383333	27.8	
49.8	-94.5	328.6	
52.23366667	4.456166667	-0.9	
51.89283333	4.825333333	-1.6	
52.06033333	4.462166667	-2.2	
37.75033333	-122.2471667	0.4	
55.79616667	37.98083333	152.2	
44.107	-115.9556667	936.9	
43.93833333	12.44133333	554	
56.89666667	15.095	220	
64.75633333	18.15833333	281.2	
59.14	15.54116667	45.6	
58.29383333	12.307	46.2	
56.645	16.46383333	2	
57.04283333	16.46833333	14.2	
52.438	16.8115	89.6	
50.38583333	19.41533333	346	
52.413	16.892	87.5	
38.793	22.72366667	30.3	
40.59283333	22.96133333	25.6	
40.68633333	22.85633333	16.4	
48.42416667	14.47783333	569.8	
13.70966667	100.564	6	
13.37883333	100.596	0	
13.28133333	100.926	11.5	
12.90683333	100.775	113.8	
13.07766667	100.8738333	57.3	
12.94566667	100.6676667	9.2	
12.66133333	101.2703333	6.9	
12.47066667	102.0588333	37.2	
12.171	102.3931667	4	
10.44883333	99.25316667	6.1	
9.943666667	99.1605	5.7	
9.265666667	99.43433333	7	
7.271666667	99.4755	6.2	
7.833666667	98.42266667	12.4	
0	-71.27433333	189.4	
49.88083333	12.32966667	499.2	
33.04583333	-97.715	263.3	
45.554	-73.67	22.9	
43.66083333	-79.3575	83.4	
44.58083333	-78.09666667	250.1	
51.03483333	-114.0415	1050.5	
51.03483333	-114.0408333	1048.4	
48.48	-123.3763333	47	
48.455	-123.5566667	94	
-31.44866667	152.9288333	22.7	
-34.56616667	150.8096667	4.2	
-36.787	144.2316667	260.8	
-38.1455	145.8561667	128.1	
-37.28333333	142.9333333	325	
-37.97466667	145.246	41.6	
-27.58766667	152.755	51.4	
-27.89433333	153.1536667	73.3	
42.9	-71.6	75.2	
35.76483333	-83.75866667	860.8	
32.823	-97.18933333	176.6	
29.68833333	-98.51533333	413.1	
38.93783333	-94.34716667	282.1	
35.148	-106.3076667	2063.2	
36.47566667	-97.422	297.7	
37.7205	-121.932	110.1	
35.603	-117.6971667	729.1	
47.2245	-122.2046667	182	
41.44366667	-86.162	250.2	
41.96	-87.7995	195.7	
45.621	-118.713	428.5	
35.173	-111.945	2073.1	
35.2585	-80.11333333	89.8	
47.3	-123	89.5	
47.008	-88.43166667	196.4	
29.03	-82.716	2.8	
39.5125	-105.0158333	1743.4	
40.92533333	-121.6606667	956.6	
50.91966667	14.36633333	399.8	
32.68083333	-97.896	293.1	
40.29783333	-76.57533333	146.5	
41.13233333	-73.3855	44	
27.966	-80.68	5.6	
38.2275	-84.55083333	248.9	
36.99916667	-80.55633333	750.8	
51.53466667	4	0	
10.65716667	-71.65866667	67.2	
10.5155	-66.90116667	929.4	
-40.19966667	176.1103333	218.2	
-44.39566667	171.2325	39.8	
-29.61383333	30.322	856.7	
34.25	-89.87	106	
53.57916667	-2.4345	94.8	
41.6945	-87.6705	191.2	
34.0025	-84.50866667	333.4	
41.37333333	-72.84133333	27.7	
44.162	-88.55916667	256.7	
39.07583333	26.57633333	36.4	
51.85	-8.29	6	
40.95	-74.15	30.6	
37.0845	-8.260833333	47.2	
33.26366667	-97.6655	250.4	
45.46316667	-67.12383333	130	
42.40583333	-85.527	296	
40.5035	-74.488	18.2	
44.4425	-89.54716667	328.9	
38.4515	-122.7578333	32.6	
40.11716667	-74.14583333	21.9	
25.70416667	-80.32866667	4.1	
34.70616667	-82.30583333	240.4	
33.572	-112.1691667	365.2	
35.3535	-80.78366667	229	
44.821	-119.419	613.1	
48.72866667	9.336166667	255.8	
30.67183333	-97.91983333	325.6	
29.2705	-95.94533333	25.1	
40.68833333	22.8605	19.6	
54.15083333	-0.853333333	38	
34.23383333	-118.2308333	606.3	
33.73466667	-116.8796667	631.3	
45.4175	-83.81083333	183.5	
38.46766667	-120.0468333	2221.2	
10.355	-66.96166667	1478	
-47.37733333	-172.4446667	-5238.6	
43.63466667	-70.71383333	155.2	
35.2625	-81.25566667	238.5	
39.79083333	-74.74666667	23.2	
44.938	-93.1145	240.7	
50.662	-1.200333333	46.9	
46.39866667	-0.203333333	84.8	1
41.79883333	-71.8825	71.3	
49.47416667	8.3295	96.8	
37.75966667	-122.4316667	52.6	
45.71716667	-118.6861667	437.3	
38.016	13.967	346	
40.74166667	-90.91333333	207.4	
41.60866667	-93.66283333	271	
-45.11166667	170.938	40.8	
47.77616667	-122.2095	79.5	
43.478	12.253	303.4	
35.64966667	-88.127	150.6	
39.9695	-105.2573333	1739.4	
51.92616667	0.264166667		
44.4205	8.977833333	147.8	
30.17883333	-97.958	334.5	
43.31533333	6.295833333	181.8	
42.27766667	-122.7218333	1046.5	
54.552	-0.988833333	168.2	
-33.32333333	148.9805	1041.4	
41.9785	-88.68433333	262.6	
30.16083333	-85.76283333	4.2	
39.367	-74.57116667	4.3	
40.30066667	-82.42033333	315.4	
-33.1545	151.5421667	17.2	
45.44416667	-122.7971667	59.4	
29.94883333	-95.70716667	45.6	
40.06933333	-105.0325	1543.9	
30.45066667	-95.56316667	63	
39.74333333	-104.9111667	1629.7	
29.89533333	-95.6665	40.3	
40.83133333	-85.525	249.2	
32.32866667	-110.8425	944.5	
43.43416667	11.83	257	
53.207	13.307	54.4	
50.91283333	12.88616667	280.6	
48.11133333	8.620833333	621.4	
51.73783333	10.05	191	
53.875	9.885333333	26.4	
48.09033333	11.46283333	561.4	
51.61716667	7.0765	68.6	
53.1875	8.567166667	14.4	
52.99916667	13.34466667	47.4	
34.23116667	-111.3471667	1475.1	
44.15833333	-108.872	1752.6	
49.2	15.9	478	
33.6975	-111.8845	615.9	
17.24616667	-88.77033333	81.1	
49.07866667	16.607	197.5	
30.135	-95.64783333	53.7	
46.82	6.516333333	1017	
55.96116667	-13.1005	-2674.8	
42.0795	26.65416667	210.6	
47.7235	-121.9201667	171.9	
47.897	-122.1771667	116.4	
44.1395	-64.61866667	2	
43.83683333	-69.50633333	13.2	
36.01983333	-79.844	258	
37.5375	-122.5066667	48.1	
34.53616667	-92.765	128.5	
29.52533333	-95.072	4.8	
44.04633333	-94.41633333	303.5	
30.2055	-95.554	49.9	
40.98866667	-80.57866667	339.1	
34.07466667	-118.6275	738.4	
30.5255	-87.7285	25.7	
48.502	-123.4075	50.5	
39.27	-111.64	1702.4	
20.69483333	-156.4258333	144.6	
33.02683333	-117.1178333	155	
45.81666667	4.5955	299.8	
39.40383333	-76.93433333	180.6	
40.01633333	-75.81866667	134.7	
37.99166667	-92.09783333	357.4	
33.28116667	-117.0246667	501.4	
41.9005	-72.9395	266.2	
33.85116667	-112.6038333	609.3	
44.64183333	-93.83466667	293.4	
33.643	-112.14	399.8	
43.556	-71.35016667	396.1	
-47.70866667	19.628	-4358.7	
35.31866667	-82.59366667	643.7	
43.74466667	-69.78316667	9.2	
61.52166667	-149.0825	16.3	
37.6545	-122.0288333	301.4	
52.16883333	6.737	22.8	
0	32.63266667	1134	
49.20316667	-122.8055	83.9	
32.40183333	-89.967	102.1	
39.27933333	-107.2246667	2029.1	
41.73133333	-93.6625	299	
42.31116667	2.177833333	987.7	
35.81716667	-106.2178333	1978.4	
35.56	-113.9095	894.6	
53.54933333	-2.527666667	102.1	
36.5695	-121.9671667	15.7	
48.2425	9.9325	522	
33.99316667	-118.4388333	10.1	
42.54916667	-88.02833333	222.7	
38.29966667	-76.74966667	13.4	
45.4455	-73.25416667	27.8	
2.614666667	-43.19366667	-4261.2	
44.18783333	-88.56216667	268.1	
44.7575	-106.958	1173.5	
37.09783333	-113.517	792.7	
47.20466667	11.4145	994.8	
51.4675	4.702	8	
-22.4465	-68.91683333	2284.4	
39.06783333	77.0355	1187.1	
39.444	-77.28383333	143.4	
33.79966667	-83.97133333	272.2	
51.56783333	7.363	72.1	
51.145	-0.041166667	99	
40.55116667	-75.99966667	148.5	
37.797	-122.254	9.8	
40.03233333	-105.2865	1659.9	
34.23116667	-114.192	114.7	
32.77	-80.01	0.1	
45.05933333	-92.85233333	278.5	
44.51333333	-63.93716667	2.8	
26.0045	-80.1545	2.6	
38.966	-77.094	88.9	
39.33916667	-104.8643333	1946	
18.0175	-76.74283333	223.2	
-27.35666667	153.0593333	20.4	
35.2775	-111.4986667	1997.2	
53.4495	-2.397833333	22.7	
39.1645	-76.86083333	98.2	
-26.50416667	29.20916667	1628	
51.9445	5.194166667	0.4	
33.86166667	-118.3821667	52.5	
39.441	-77.531	184.6	
42.52316667	-85.7705	222.8	
33.0165	-85.35083333	267.9	
48.4325	-71.02316667	40	
39.23166667	-9.308	51.2	
36.7155	-114.7166667	536.3	
50.782	-1.136166667	3.8	
60.05416667	30.47916667	33	
0	38.6755	346.6	
38.6755	-121.0338333	351.5	
43.12683333	-77.58483333	153.8	
39.3895	-104.892	1942.2	
43.37416667	13.20333333	643	
40.58433333	-74.41983333	19.9	
50.89666667	-114.0503333	1044	
44.5705	-106.92	1615.9	
42.15	-88.6	251	
38.13416667	24.21616667	248.8	
33.9	-117.9	93.5	
50.11433333	5.986	470.4	
40.08933333	-76.69183333	88.5	
-33.69033333	151.1086667	184.8	
44.28366667	-92.423	258.6	
44.3995	-79.65866667	258.3	
45.54416667	-100.445	511	
39.2145	-74.90583333	4.4	
50.96616667	-1.380833333	31	
37.24	-80.42	635.7	
35.501	-105.875	2094.8	
33.347	-96.35466667	196.9	
44.8655	-124.0385	22.5	
37.18666667	-8.292	47.6	
60.803	23.23483333	90	
48.43116667	-123.4078333	44.2	
47.22933333	-122.4705	104	
40.18066667	-118.5111667	1209.7	
37.62166667	-15.04583333		
45.87333333	11.80333333	1719	
45.3645	7.223333333	1223.8	
40.89483333	-73.22566667	3.2	
37.79466667	-122.1551667	362.2	
40.51983333	-111.9241667	1344.6	
49.9045	5.8775	331.6	
49.66633333	6.083	339	
39.24033333	-84.10033333	269.9	
49.16916667	5.860333333	188.6	
37.7995	-122.4126667	44	
45.37116667	-123.109	90	
31.7	-110.4	1513.3	
50.554	-122.4785	277.8	
42.83366667	-73.76333333	86.2	
43.31166667	-2.001333333	27	
40.5475	-3.461666667	676	
41.05	16.83333333	88	
43.4205	-4.7545	13.1	
42.62033333	-1.950333333	513.8	
37.97783333	-0.688666667	8	
43.09883333	5.828666667	23.8	
42.262	-71.08	12.6	
51.38033333	6.5955	34.2	
41.68116667	-75.73916667	364.4	
27.96566667	-81.90283333	45.2	
38.98283333	-104.6903333	2204.1	
35.28216667	-106.7203333	1740.8	
31.6605	-110.6778333	1455.2	
25.78683333	-108.9831667	13	
30.36966667	-103.6545	1391.7	
-34.87133333	138.6231667	65.7	
45.97916667	-124.0286667	0	
51.48083333	9.616166667	121	
52.311	6.086	4	
40.6605	-73.50916667	2.7	
41.7325	-111.8393333	1380	
58.7725	5.828333333	186	
37.26216667	-122.003	112	
-43.12166667	146.9888333	27.4	
44.54	4.769833333	100.4	
61.60883333	-149.2126667	123.5	
38.57033333	-122.6891667	380.9	
46.69266667	0.434333333	95.3	
49.8055	5.766833333	446.9	
52.00166667	-0.776166667	93	
0	33.83266667	1134	
50.795	-0.835	7	
27.89366667	-81.843	38	
-33.7	151.3	5	
59.022	6.926333333	575.4	
38.827	-76.79816667	61.5	
39.76033333	-121.5838333	592.6	
-33.74966667	150.9578333	66.2	
46.77866667	-67.99033333	176.1	
46.84116667	-88.37966667	189	
41.66866667	12.50983333	87.5	
40.1845	-104.9966667	1502.4	
45.65733333	-77.57866667	175	
46.65666667	-80.96283333	302	
51.29666667	-2.445	127	
51.436	-114.031	1112.9	
53.31866667	-106.913	525	
30.52033333	-88.13333333	7.1	
34.23833333	-111.3425	1498.9	
46.1705	-59.91266667	11.3	
42.69033333	-73.873	88.9	
46.75666667	-72.065	79.7	
42.10316667	-87.7355	196.2	
40.05916667	-94.66	321.9	
40.628	-74.03716667	13.7	
39.8235	-121.9193333	57.4	
8.288833333	-62.72316667	111.2	
46.1855	6.885833333	880.4	
41.03116667	-74.04083333	31.8	
39.85933333	-83.9605	262.7	
39.13783333	-85.28133333	282.7	
33.98583333	130.6145	0	
44.96633333	12.75283333	0	
38.26866667	-79.44283333	724.2	
47.951	11.967	530	
38.252	24.21	178.4	
49.94916667	22.0285	248.8	
35.91033333	-82.1925	775.3	
43.17166667	-70.608	7.1	
49.2195	-18.56616667		
41.14166667	-96.22983333	392.1	
47.23116667	-122.1411667	164.4	
53.13833333	6.4095	4.6	
30.17116667	-97.968	307	
40.46466667	-109.5725	1681.2	
41.36533333	-72.95633333	47.1	
53.07283333	-2.521666667	38	
50.66133333	3.216666667	38.2	
45.8195	-90.61683333	450.2	
38.026	23.77783333	164.3	
42.41866667	-88.9395	265.3	
42.4185	-88.93916667	262.2	
51.5925	-14.172		
33.183	-96.67533333	192.1	
49.09583333	8.000333333	200	
51.34083333	1.020333333	55	
53.95533333	-1.028833333	17.4	
49.20283333	11.2805	428.2	
-45.83716667	170.6395	0	
55.5155	36.69166667	187.6	
40.05333333	-105.3458333	2177.8	
43.84133333	-71.705	425.8	
41.5395	1.894166667	97.2	
34.70783333	137.8125	8.4	
34.82	137.3145	11.8	
39.41283333	-78.06583333	195.8	
42.9325	-72.385	295.2	
43.74066667	10.97383333	33.1	
-36.90016667	174.8923333	20.6	
35.75783333	-81.9105	386.4	
41.15633333	-8.6625	62	
50.90833333	-1.508333333	12	
44.978	-64.1055	33.5	
42.8685	-2.897833333	564.2	
44.6445	-1.059166667	2.6	
40.2755	-111.6928333	1446	
39.97816667	-85.729	269.9	
30.4	-97.9	196.1	
34.12783333	-117.8975	178.7	
33.365	-81.33133333	97.2	
33.36466667	-81.33133333	97.2	
40.51466667	-81.663	355.8	
37.76	-77.59383333	72.2	
52.972	-1.088666667	59.4	
-77.4285	41.95466667	3743	
-30.25	152.9653333	207	
37.157	-87.706	118.9	
39.04033333	-77.083	93.4	
29.32583333	-103.542	777.8	
29.9125	-95.62916667	39	
31.8815	-110.24	1134.6	
37.238	-80.21683333	377.8	
43.17416667	6.529	12	
32.05	-110.8333333	881.8	
40.42433333	-85.89083333	259.1	
58.14883333	-4.971833333	77.7	
46.51	6.27	859	
45.6435	-73.8135	29.9	
32.64333333	-114.523	63.9	
39.67116667	-105.0928333	1661.9	
-20.25633333	148.6668333	161.4	
34.80883333	-78.97133333	52.6	
51.28833333	0.167333333		
38.9455	-95.79733333	329.9	
-27.5325	152.9655	30.6	
44.35166667	-86.26516667	207.5	
47.6845	7.395833333	273	
40.995	-73.8715	76.3	
49.3355	10.79083333	413	
42.853	12.29816667	429.7	
-37.80166667	175.1941667	39	
29.4545	-94.63666667	2.4	
44.53666667	-75.75833333	84.3	
35.89916667	-79.03216667	86.7	
33.1805	-96.66633333	192.4	
41.3	-73.079	90.7	
52.55166667	13.4095	49.4	
42.055	-76.13633333	279.2	
44.83316667	-92.25133333	333.5	
41.12783333	-73.732	194.3	
47.70733333	-122.913	117.4	
42.37916667	-71.09716667	2.9	
51.95716667	0.337166667	107.9	
51.95733333	0.3375	107.9	
41.76683333	-91.596	252.8	
30.47833333	-90.06183333	8.3	
40.5	-72.2	0	
50.82333333	5.6445	79.6	
40.78916667	-111.8645	1614.3	
41.3965	-122.4103333	1164.3	
43.37533333	-72.17833333	238.5	
41.49116667	-75.56333333	294.1	
53.37683333	-112.9103333	794.7	
43.328	-93.075	372.4	
55.4	12.4	0	
-27.45216667	152.9751667	65.2	
29.43216667	-81.35116667	2.9	
46.74633333	6.9145	646.3	
48.75116667	1.7575	192	
41.2495	-72.752	1.9	
36.336	-105.588	2225.9	
26.143	-97.81916667	16.4	
37.46966667	-4.443666667	448.2	
47.9165	-120.177	387	
36.4815	-105.6063333	2220.9	
43.57583333	-84.77366667	241.7	
33.4	-111.6	475.9	
40.67366667	-74.303	24.4	
30.45216667	-90.21783333	7.4	
40.88766667	-83.889	256.9	
41.595	-72.922	62	
37.52883333	-121.9833333	13.3	
35.03016667	-89.53233333	116.6	
45.42883333	7.7905	322.2	
43.62216667	-70.4595	41.6	
38.406	-1.073	607.9	
-27.54533333	153.2055	32	
36.11816667	-79.88366667	242.5	
29.88716667	-95.51383333	30	
37.071	-121.9581667	258.3	
38.6455	-76.93183333	66.8	
35.09966667	-77.09966667	6.1	
36.7	-97	328.1	
37.35566667	-78.831	258.2	
37.2365	-77.4155	27.7	
43.31616667	12.30933333	243.1	
29.74616667	-95.52416667	17.6	
53.06983333	-4.225	287.6	
49.1	0.6	154.7	
36.84583333	-94.58716667	312.2	
36.2095	-81.66883333	989.2	
36.20583333	-81.68016667	1008.1	
37.1115	-121.8936667	772	
35.652	-97.49833333	351	
37.35733333	-121.9118333	16.9	
50.12466667	15.90733333	239.7	
39.47383333	-105.0753333	1726.9	
52.2605	5.588833333	11.2	
-39.1	-72.4	156	
41.70166667	-72.90833333	91	
40.768	-72.85333333	4.7	
42.88333333	-75.71666667	475	
30.21616667	-97.87666667	258.3	
45.06	-111.65	1738.1	
38.88166667	-121.2816667	49.5	
29.52783333	-98.36716667	260.8	
28.76866667	-96.455	7.6	
29.3625	-95.00183333	4.2	
41.6955	-72.72583333	26.2	
47.07133333	-117.431	727.2	
19.56433333	-71.04166667	64.8	
47.3595	7.498666667	571.2	
45.96916667	-62.5575	18.5	
47.77966667	-122.6646667	130	
41.25516667	-96.00783333	332.6	
50.7205	-1.819	5.9	
45.18633333	-93.27066667	272.9	
42.671	-73.24216667	294.1	
29.76533333	-95.50966667	20.7	
40.70466667	-80.065	331.4	
36.4895	-88.71833333	144.8	
-42.57883333	172.8011667	368.3	
38.62683333	-75.114	1.1	
45.55366667	9.226666667	152.6	
39.24966667	-121.1025	654	
28.12166667	-110.6196667	67	
29.97333333	-90.0855	-0.1	
32.6305	-86.16833333	125	
45.79866667	15.93733333	121.5	
28.8	-16.65	0	
50.10733333	18.521	230.4	
43.17933333	-78.80083333	147.5	
45.02716667	-94.52316667	349.7	
50.71283333	9.337166667	374	
60.7275	-151.295	58.5	
39.1	-104.4	2045.1	
-37.80916667	145.3363333	188	
39.4255	-83.5505	312.4	
46.2775	-116.8835	780.3	
52.38716667	5.184166667	-4.2	
39.39266667	-84.13666667	270.4	
47.28783333	-122.3746667	134	
34.27416667	-84.1155	358.8	
44.68783333	-69.01533333	107.7	
39.19083333	-106.8171667	2405.8	
38.25333333	-78.45866667	172.9	
39.75333333	-8.8425	27	
39	89	1725	
27.78966667	-82.67716667	14.8	
45.94116667	13.04633333	30.4	
45.12916667	-123.1896667	226.4	
35.71316667	-78.8985	94.8	
50.4585	3.3675	17.8	
33.92716667	-118.4121667	44.4	
31.79716667	-92.581	51.4	
38.424	-82.24816667	192.6	
28.4895	-111.4946667	11	
37.22833333	-122.1445	405.6	
41.05583333	-75.286	367.9	
49.37383333	-123.0998333	313.8	
50.53283333	2.945333333	23.8	
-26.88133333	-58.2875	61	
52.31633333	1.441666667	45.8	
51.2835	-2.49	97.8	
51.32833333	-4.771666667	0	
50.40966667	-3.569166667	73.8	
46.83566667	-7.568166667		
45.893	9.7955	1205	
43.96666667	11.10366667	515.8	
46.23716667	9.860333333	1016.3	
45.87366667	9.066666667	1312.2	
37.57666667	15.04283333	442.2	
44.37133333	11.3245	328	
34.7	135.8	74	
34.70783333	137.8126667	8.4	
26.11366667	-80.11633333	0.6	
26.553	-81.99616667	1.4	
43.18366667	-82.862	255.6	
45.75	-109.95	1472.3	
46.16666667	-90.96666667	439.5	
40.1625	-88.308	245.9	
40.09083333	-85.30666667	313.7	
41.5275	-93.945	282.8	
42.36366667	-71.108	5.8	
42.252	-71.72383333	114.1	
41.132	-76.29883333	226.7	
35.953	-76.467	2.4	
43.40283333	-95.308	439.7	
42.40583333	-71.527	56.8	
39.015	-95.80166667	324.5	
36.16016667	-80.09783333	249.4	
28.91016667	-96.62883333	15.5	
33.057	-96.988	154	
45.824	-108.4951667	996.2	
33.78533333	-117.8261667	76	
33.06816667	-96.7425	216.1	
42.492	-83.08	192	
35.0655	-118.1833333	869.8	
38.8315	-93.769	225.1	
40.189	-105.493	2561.8	
58.02216667	7.002166667	17.7	
49.615	6.0745	297.4	
51.55083333	0.6755	31.2	
41.99266667	-71.16666667	30.2	
40.5535	-75.603	124.8	
39.1875	-76.855	95.1	
40.83333333	-75.69583333	165.1	
33.9275	-83.78716667	251.4	
29.17183333	-95.71566667	12.2	
33.89383333	-117.8628333	97.5	
46.16466667	-123.0275	2.3	
41.59666667	-83.70566667	192.6	
32.29266667	-110.7691667	831.4	
38.31116667	-85.8305	141	
32.3305	-110.912	882.5	
18.63033333	98.50666667	1395.4	
17.06816667	99.08583333	168.6	
6.785666667	101.15	5	
41.46216667	-74.81116667	393.9	
48.2285	16.00533333	249.5	
48.133	13.94283333	346.6	
46.52916667	14.31733333	465.2	
63.81283333	23.14883333	10	
63.2855	23.02866667	50	
48.71383333	21.233	248	
52.49916667	4.748833333	1	
51.4	4.3	-1	
52.71716667	5.728666667	-3.5	
51.57033333	3.701333333	2	
51.84083333	4.866833333	-2.6	
37.75033333	122.2471667	0	
50.39966667	19.43866667	406.1	
40.74583333	22.86716667	208.6	
56.5	85	139	
45.89383333	-77.28333333	145.9	
51.153	-114.2291667	1275.3	
-34.2665	146.1138333	127.3	
-38.14533333	145.8561667	129.7	
36.006	-87.969	128	
40.80866667	-75.7045	207.4	
37.72083333	-121.9321667	110	
33.6455	-112.0071667	448.6	
48.44283333	-114.1058333	1135.1	
41.35466667	-88.4505	160.1	
39.89466667	-86.17283333	243.8	
40.65116667	-75.32366667	118.1	
34.33083333	-119.0261667	603	
33.51366667	-112.2325	331.3	
-45.189	169.32	170.2	
-25.75666667	28.27966667	1432.4	
-29.78	30.8425	451	
13.77	100.5091667	10	
13.741	100.5478333	15	
13.72716667	100.43	7.8	
14.711	101.3466667	445.8	
18.9635	99.2255	453.4	
18.08866667	100.2108333	199	
17.76833333	99.4405	187	
17.6725	99.86566667	132.6	
16.79066667	101.1853333	168	
17.0065	101.23	202.4	
35.87533333	-83.56333333	356.1	
27.06083333	-82.17166667	6.4	
41.60666667	-93.6955	288.7	
31.2655	-81.48266667	4.6	
34.79466667	-87.67466667	159.3	
42.562	-70.8495	14.1	
40.43766667	-74.39	42.2	
33.874	-118.1318333	20.3	
44.11666667	-115.9833333	1004.5	
24.64783333	-81.48116667	0.5	
45.8395	-119.707	91.8	
0.859666667	6.402166667	0	
39.95	-83.8	307.3	
41.26083333	-85.98166667	262	
43.13833333	-75.87033333	120.8	
37.54716667	15.08366667	245.1	
37.18366667	-78.13466667	146.7	
34.96666667	-85.24966667	214.5	
37.353	-79.978	365.3	
58.08633333	8.0155	9.2	
40.4535	-105.0683333	1530.2	
30.50416667	-97.734	264	
40.12	-83.59866667	359	
37.91633333	-120.283	714.1	
